Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Ship Duration,Order Year,Order Month,Order Quarter
6335,CA-2015-133305,2015-07-11,2015-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,New York City,New York,10011,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,2015,7,3
6336,CA-2015-133305,2015-07-11,2015-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,New York City,New York,10011,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,4,2015,7,3
6337,CA-2017-165995,2017-08-30,2017-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,Los Angeles,California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,7,2017,8,3
6338,CA-2017-165995,2017-08-30,2017-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,7,2017,8,3
6339,CA-2018-143112,2018-10-05,2018-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,2018,10,4
6340,CA-2018-143112,2018-10-05,2018-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,4,2018,10,4
6341,CA-2018-143112,2018-10-05,2018-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,2018,10,4
6342,US-2017-105830,2017-12-31,2018-01-02,First Class,DB-13660,Duane Benoit,Consumer,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,2,2017,12,4
6343,CA-2016-146255,2016-03-07,2016-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85,3,2016,3,1
6344,CA-2016-146255,2016-03-07,2016-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,3,2016,3,1
6345,CA-2016-146255,2016-03-07,2016-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,3,2016,3,1
6346,CA-2016-146255,2016-03-07,2016-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,2016,3,1
6347,CA-2018-104822,2018-10-20,2018-10-20,Same Day,RB-19465,Rick Bensley,Home Office,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,0,2018,10,4
6348,CA-2016-104486,2016-05-01,2016-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,5,2016,5,2
6349,CA-2016-104486,2016-05-01,2016-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,5,2016,5,2
6350,CA-2016-104486,2016-05-01,2016-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,5,2016,5,2
6351,CA-2018-161557,2018-09-03,2018-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,2018,9,3
6352,CA-2018-161130,2018-11-03,2018-11-08,Standard Class,BF-11275,Beth Fritzler,Corporate,Miami,Florida,33178,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,5,2018,11,4
6353,US-2016-161347,2016-09-13,2016-09-19,Standard Class,HG-14845,Harry Greene,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,6,2016,9,3
6354,US-2016-109015,2016-09-06,2016-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,6,2016,9,3
6355,US-2016-109015,2016-09-06,2016-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,New York City,New York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,6,2016,9,3
6356,CA-2015-110611,2015-10-06,2015-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,7,2015,10,4
6357,CA-2018-139080,2018-01-23,2018-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,2018,1,1
6358,CA-2018-139080,2018-01-23,2018-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,5,2018,1,1
6359,CA-2018-139080,2018-01-23,2018-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,5,2018,1,1
6360,CA-2018-139080,2018-01-23,2018-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,5,2018,1,1
6361,CA-2016-115693,2016-12-10,2016-12-15,Standard Class,FC-14245,Frank Carlisle,Home Office,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,5,2016,12,4
6362,US-2015-107993,2015-11-25,2015-11-30,Standard Class,SE-20110,Sanjit Engle,Consumer,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,5,2015,11,4
6363,CA-2018-110443,2018-11-21,2018-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,4,2018,11,4
6364,CA-2018-110443,2018-11-21,2018-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,4,2018,11,4
6365,CA-2018-110443,2018-11-21,2018-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,4,2018,11,4
6366,CA-2018-144848,2018-04-04,2018-04-05,First Class,DS-13030,Darrin Sayre,Home Office,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,2018,4,2
6367,CA-2018-144848,2018-04-04,2018-04-05,First Class,DS-13030,Darrin Sayre,Home Office,New York City,New York,10009,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,2018,4,2
6368,CA-2018-144848,2018-04-04,2018-04-05,First Class,DS-13030,Darrin Sayre,Home Office,New York City,New York,10009,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,1,2018,4,2
6369,US-2018-147998,2018-05-19,2018-05-24,Standard Class,SA-20830,Sue Ann Reed,Consumer,San Jose,California,95123,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,2018,5,2
6370,CA-2017-103919,2017-10-03,2017-10-07,Standard Class,TP-21565,Tracy Poddar,Corporate,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,4,2017,10,4
6371,CA-2017-113425,2017-11-21,2017-11-21,Same Day,JK-16120,Julie Kriz,Home Office,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,0,2017,11,4
6372,CA-2018-143035,2018-10-03,2018-10-05,Second Class,CC-12430,Chuck Clark,Home Office,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,2,2018,10,4
6373,CA-2018-143035,2018-10-03,2018-10-05,Second Class,CC-12430,Chuck Clark,Home Office,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,2,2018,10,4
6374,CA-2018-143035,2018-10-03,2018-10-05,Second Class,CC-12430,Chuck Clark,Home Office,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,2,2018,10,4
6375,CA-2015-107811,2015-04-29,2015-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.584,4,2015,4,2
6376,CA-2015-107811,2015-04-29,2015-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,4,2015,4,2
6377,CA-2017-163216,2017-10-07,2017-10-10,First Class,AW-10930,Arthur Wiediger,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,3,2017,10,4
6378,US-2017-116442,2017-12-15,2017-12-22,Standard Class,BP-11230,Benjamin Patterson,Consumer,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,7,2017,12,4
6379,CA-2018-150623,2018-04-10,2018-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,Waterbury,Connecticut,06708,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,4,2018,4,2
6380,CA-2018-150623,2018-04-10,2018-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,Waterbury,Connecticut,06708,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,4,2018,4,2
6381,US-2015-163797,2015-04-08,2015-04-13,Standard Class,PC-19000,Pauline Chand,Home Office,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,5,2015,4,2
6382,CA-2017-127236,2017-03-29,2017-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,4,2017,3,1
6383,CA-2017-127236,2017-03-29,2017-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,4,2017,3,1
6384,US-2018-104661,2018-01-15,2018-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,3,2018,1,1
6385,US-2018-104661,2018-01-15,2018-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,3,2018,1,1
6386,US-2018-104661,2018-01-15,2018-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592,3,2018,1,1
6387,US-2018-104661,2018-01-15,2018-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276,3,2018,1,1
6388,CA-2015-134103,2015-01-30,2015-02-04,Standard Class,MV-18190,Mike Vittorini,Consumer,Detroit,Michigan,48234,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,5,2015,1,1
6389,CA-2015-134103,2015-01-30,2015-02-04,Standard Class,MV-18190,Mike Vittorini,Consumer,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,5,2015,1,1
6390,CA-2016-147529,2016-02-07,2016-02-11,Standard Class,DK-12835,Damala Kotsonis,Corporate,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,4,2016,2,1
6391,CA-2016-147529,2016-02-07,2016-02-11,Standard Class,DK-12835,Damala Kotsonis,Corporate,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,4,2016,2,1
6392,CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,5,2017,12,4
6393,CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,5,2017,12,4
6394,CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,5,2017,12,4
6395,CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,2017,12,4
6396,CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,5,2017,12,4
6397,CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,5,2017,12,4
6398,CA-2018-131632,2018-10-31,2018-11-04,Standard Class,AH-10120,Adrian Hane,Home Office,Dallas,Texas,75217,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.248,4,2018,10,4
6399,CA-2018-151981,2018-08-06,2018-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,Concord,New Hampshire,03301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,6,2018,8,3
6400,CA-2018-151981,2018-08-06,2018-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,Concord,New Hampshire,03301,East,OFF-LA-10002195,Office Supplies,Labels,Avery 481,24.64,6,2018,8,3
6401,CA-2018-151981,2018-08-06,2018-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,Concord,New Hampshire,03301,East,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,2018,8,3
6402,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,1,2018,5,2
6403,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.89,1,2018,5,2
6404,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,1,2018,5,2
6405,CA-2016-156328,2016-11-30,2016-12-05,Standard Class,RM-19375,Raymond Messe,Consumer,Raleigh,North Carolina,27604,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,5,2016,11,4
6406,CA-2018-154074,2018-08-31,2018-09-02,Second Class,BW-11110,Bart Watters,Corporate,Spokane,Washington,99207,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,2,2018,8,3
6407,CA-2018-154074,2018-08-31,2018-09-02,Second Class,BW-11110,Bart Watters,Corporate,Spokane,Washington,99207,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,2,2018,8,3
6408,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,1,2018,5,2
6409,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2,1,2018,5,2
6410,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,1,2018,5,2
6411,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992,1,2018,5,2
6412,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,1,2018,5,2
6413,CA-2018-151211,2018-08-17,2018-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,Louisville,Kentucky,40214,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,6,2018,8,3
6414,CA-2018-151211,2018-08-17,2018-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,Louisville,Kentucky,40214,South,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,2018,8,3
6415,CA-2018-142671,2018-11-10,2018-11-14,Second Class,DR-12940,Daniel Raglin,Home Office,Hollywood,Florida,33021,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52,4,2018,11,4
6416,CA-2018-144750,2018-08-21,2018-08-21,Same Day,DL-13495,Dionis Lloyd,Corporate,Chandler,Arizona,85224,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,83.88,0,2018,8,3
6417,CA-2017-111976,2017-03-08,2017-03-12,Standard Class,BD-11620,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,2017,3,1
6418,CA-2017-111976,2017-03-08,2017-03-12,Standard Class,BD-11620,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984,4,2017,3,1
6419,CA-2017-140130,2017-10-31,2017-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,5,2017,10,4
6420,CA-2017-140130,2017-10-31,2017-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,5,2017,10,4
6421,CA-2017-140130,2017-10-31,2017-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39,5,2017,10,4
6422,CA-2017-140130,2017-10-31,2017-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,5,2017,10,4
6423,CA-2015-159121,2015-07-26,2015-08-01,Standard Class,JO-15145,Jack O'Briant,Corporate,Draper,Utah,84020,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,6,2015,7,3
6424,CA-2016-149650,2016-10-24,2016-10-27,First Class,RD-19660,Robert Dilbeck,Home Office,Oakland,California,94601,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272,3,2016,10,4
6425,CA-2018-115777,2018-08-19,2018-08-24,Standard Class,DO-13645,Doug O'Connell,Consumer,Lawrence,Massachusetts,01841,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44,5,2018,8,3
6426,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,4,2017,5,2
6427,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,4,2017,5,2
6428,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,4,2017,5,2
6429,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,4,2017,5,2
6430,CA-2015-165764,2015-11-03,2015-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,4,2015,11,4
6431,CA-2015-165764,2015-11-03,2015-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,Jacksonville,North Carolina,28540,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,4,2015,11,4
